order_id,order_date,user_id,is_prime_member,seller_id,seller_type,seller_plan,city,city_tier,category,quantity,order_value,fulfillment_type,referral_fee,fba_fee,closing_fee,shipping_fee,total_amazon_fees,gst_on_fees,seller_payout,payment_method,payment_status,delivery_days,delivery_status,refund_status,refund_amount,fraud_flag,leakage_type,leakage_amount
AMZ-IN-403949,15-09-2024 11:05,CUST-002799,1,AMZ-SEL-00192,D2C Brand,Individual,Mumbai,Tier 1,Fashion & Apparel,2,4366.75,FBA,655.01,58,8,0,721.01,129.78,3645.74,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-403950,23-07-2024 04:48,CUST-004556,0,AMZ-SEL-00001,Reseller,Professional,Chennai,Tier 1,Fashion & Apparel,1,1461.18,FBA,219.18,35,5,0,259.18,46.65,1202,Net Banking,success,5,delivered,no,0,0,,0
AMZ-IN-403951,27-03-2024 05:22,CUST-003509,0,AMZ-SEL-00017,Reseller,Professional,Chandigarh,Tier 2,Electronics,2,29506.24,FBA,2360.5,160,12,0,2532.5,455.85,26973.74,Debit Card,success,3,delayed,no,0,0,,0
AMZ-IN-403952,15-03-2024 23:36,CUST-001113,0,AMZ-SEL-00228,Reseller,Professional,Bangalore,Tier 1,Fashion & Apparel,2,6184.18,FBA,927.63,90,8,0,1025.63,184.61,5158.55,Credit Card,success,4,delayed,no,0,0,,0
AMZ-IN-403953,17-08-2024 11:28,CUST-004948,0,AMZ-SEL-01016,D2C Brand,Professional,Mumbai,Tier 1,Automotive,1,4467.43,Self Ship,446.74,0,2,0,448.74,80.77,4018.69,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-403954,28-10-2024 03:47,CUST-005485,0,AMZ-SEL-00429,Reseller,Professional,Jaipur,Tier 2,Beauty & Personal,1,1028.07,FBA,123.37,55,18,0,196.37,35.35,831.7,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-403955,05-05-2024 19:39,CUST-005820,1,AMZ-SEL-01662,Reseller,Professional,Pune,Tier 1,Sports & Outdoors,2,11757.07,Easy Ship,1058.14,0,2,130,1190.14,214.23,10566.93,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-403956,10-03-2024 10:19,CUST-002934,1,AMZ-SEL-01946,Reseller,Professional,Nagpur,Tier 2,Toys & Baby,1,1789,Easy Ship,214.68,0,12,50,276.68,49.8,1512.32,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-403957,11-12-2024 11:51,CUST-000168,1,AMZ-SEL-01953,Reseller,Individual,Kochi,Tier 2,Home & Kitchen,1,3697.43,Self Ship,369.74,0,8,0,377.74,67.99,3319.69,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-403958,18-11-2024 08:43,CUST-000779,1,AMZ-SEL-00944,Distributor,Professional,Kolkata,Tier 1,Home & Kitchen,1,14999,Easy Ship,1499.9,0,12,50,1561.9,281.14,13437.1,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-403959,07-04-2024 20:14,CUST-000141,1,AMZ-SEL-01511,Distributor,Professional,Pune,Tier 1,Electronics,1,34836.48,FBA,2786.92,45,8,0,2839.92,511.19,31996.56,COD,success,3,delivered,no,0,1,,0
AMZ-IN-403960,02-06-2024 05:02,CUST-000037,0,AMZ-SEL-00364,Reseller,Professional,Pune,Tier 1,Beauty & Personal,1,1038.82,FBA,124.66,55,8,0,187.66,33.78,851.16,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-403961,07-02-2024 15:11,CUST-000830,0,AMZ-SEL-00210,Brand/Manufacturer,Individual,Mumbai,Tier 1,Electronics,1,37747.45,FBA,3019.8,45,8,0,3072.8,553.1,0,Debit Card,failed,5,delivered,no,0,0,,0
AMZ-IN-403962,22-07-2024 17:55,CUST-001293,1,AMZ-SEL-00391,D2C Brand,Professional,Lucknow,Tier 2,Home & Kitchen,1,2072.92,FBA,207.29,55,12,0,274.29,49.37,1798.63,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-403963,10-12-2024 07:10,CUST-000643,0,AMZ-SEL-01207,Distributor,Individual,Kolkata,Tier 1,Electronics,1,54488.17,Self Ship,4359.05,0,2,0,4361.05,784.99,50127.12,UPI,success,3,returned,processed,54488.17,0,,0
AMZ-IN-403964,13-09-2024 13:19,CUST-002463,0,AMZ-SEL-01598,Brand/Manufacturer,Professional,Kochi,Tier 2,Grocery & Food,1,2999,FBA,149.95,80,25,0,254.95,45.89,2744.05,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-403965,07-07-2024 11:09,CUST-002349,0,AMZ-SEL-01136,Brand/Manufacturer,Professional,Delhi,Tier 1,Toys & Baby,1,3907.07,Self Ship,468.85,0,2,0,470.85,84.75,3436.22,UPI,success,5,delivered,no,0,0,referral_fee_miscalculation,98.62
AMZ-IN-403966,10-11-2024 06:33,CUST-003469,0,AMZ-SEL-01264,Reseller,Professional,Kolkata,Tier 1,Fashion & Apparel,1,1766.94,Easy Ship,265.04,0,5,60,330.04,59.41,1436.9,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-403967,02-04-2024 10:53,CUST-005494,1,AMZ-SEL-00912,Reseller,Professional,Bangalore,Tier 1,Home & Kitchen,2,5576.51,Easy Ship,557.65,0,2,100,659.65,118.74,4916.86,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-403968,01-12-2024 10:55,CUST-004930,0,AMZ-SEL-01995,Distributor,Professional,Bangalore,Tier 1,Beauty & Personal,1,1049.18,Easy Ship,125.9,0,5,50,180.9,32.56,868.28,Credit Card,success,5,delayed,no,0,0,,0
AMZ-IN-403969,01-11-2024 10:44,CUST-001896,1,AMZ-SEL-01628,Reseller,Individual,Hyderabad,Tier 1,Fashion & Apparel,1,3449.61,FBA,517.44,55,8,0,580.44,104.48,2869.17,Debit Card,success,2,delivered,no,0,0,,0
AMZ-IN-403970,22-08-2024 20:09,CUST-000320,0,AMZ-SEL-01237,D2C Brand,Professional,Delhi,Tier 1,Books & Media,1,165.39,FBA,6.62,45,5,0,56.62,10.19,108.77,COD,success,10,delivered,no,0,0,,0
AMZ-IN-403971,27-03-2024 09:04,CUST-002833,0,AMZ-SEL-01319,Brand/Manufacturer,Individual,Bhopal,Tier 3,Electronics,1,38621.72,FBA,3089.74,55,18,0,3162.74,569.29,35458.98,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-403972,19-03-2024 15:32,CUST-000090,1,AMZ-SEL-01790,Reseller,Individual,Surat,Tier 2,Beauty & Personal,1,1516.7,FBA,182,55,18,0,255,45.9,1261.7,Credit Card,success,4,returned,processed,1516.7,0,,0
AMZ-IN-403973,15-01-2024 13:37,CUST-001044,0,AMZ-SEL-01883,Reseller,Individual,Bhubaneswar,Tier 3,Home & Kitchen,1,9145.65,FBA,914.57,45,12,0,971.57,174.88,0,Debit Card,failed,5,delivered,no,0,0,,0
AMZ-IN-403974,11-12-2024 09:07,CUST-002663,1,AMZ-SEL-00813,Brand/Manufacturer,Professional,Ahmedabad,Tier 2,Home & Kitchen,1,4688.85,Self Ship,468.89,0,8,0,476.89,85.84,4211.96,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-403975,06-09-2024 11:43,CUST-005771,0,AMZ-SEL-01141,Distributor,Professional,Ahmedabad,Tier 2,Books & Media,1,1312.41,FBA,52.5,65,18,0,135.5,24.39,1176.91,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-403976,27-09-2024 16:36,CUST-002259,0,AMZ-SEL-00124,Brand/Manufacturer,Professional,Bangalore,Tier 1,Fashion & Apparel,1,2041.05,FBA,306.16,29,5,0,340.16,61.23,1700.89,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-403977,15-11-2024 19:08,CUST-002211,0,AMZ-SEL-00970,Reseller,Professional,Chandigarh,Tier 2,Electronics,3,33420.41,FBA,2673.63,105,12,0,2790.63,502.31,30629.78,Amazon Pay,success,12,delivered,no,0,0,,0
AMZ-IN-403978,02-06-2024 14:13,CUST-003502,0,AMZ-SEL-00722,Brand/Manufacturer,Individual,Bangalore,Tier 1,Fashion & Apparel,1,1586.6,FBA,237.99,35,12,0,284.99,51.3,0,Credit Card,failed,4,delivered,no,0,0,,0
AMZ-IN-403979,15-03-2024 08:36,CUST-002614,1,AMZ-SEL-01478,Distributor,Professional,Kochi,Tier 2,Beauty & Personal,1,1476.17,Easy Ship,177.14,0,5,40,222.14,39.99,1254.03,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-403980,04-01-2024 17:56,CUST-001447,1,AMZ-SEL-01120,Brand/Manufacturer,Professional,Mysore,Tier 3,Toys & Baby,1,1689.35,Easy Ship,202.72,0,2,65,269.72,48.55,1419.63,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-403981,04-10-2024 19:28,CUST-002586,1,AMZ-SEL-01785,Distributor,Individual,Delhi,Tier 1,Toys & Baby,1,968.47,Easy Ship,116.22,0,12,65,193.22,34.78,775.25,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-403982,01-08-2024 02:47,CUST-005596,1,AMZ-SEL-00764,Distributor,Professional,Gurgaon,Tier 1,Fashion & Apparel,1,1699.82,Easy Ship,254.97,0,8,50,312.97,56.33,1386.85,Debit Card,success,5,rto,processed,1699.82,0,,0
AMZ-IN-403983,18-05-2024 22:05,CUST-000356,0,AMZ-SEL-00368,D2C Brand,Professional,Gurgaon,Tier 1,Electronics,1,14459.07,Easy Ship,1156.73,0,5,65,1226.73,220.81,13232.34,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-403984,14-09-2024 23:17,CUST-002128,1,AMZ-SEL-00912,Reseller,Professional,Hyderabad,Tier 1,Electronics,1,89999,FBA,7199.92,45,8,0,7252.92,1305.53,82746.08,UPI,success,2,delivered,no,0,0,,0
AMZ-IN-403985,25-03-2024 14:23,CUST-004512,0,AMZ-SEL-01269,Reseller,Professional,Delhi,Tier 1,Home & Kitchen,1,5733.15,FBA,573.31,80,25,0,678.31,122.1,5054.84,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-403986,15-08-2024 10:48,CUST-004091,0,AMZ-SEL-00014,Brand/Manufacturer,Professional,Jaipur,Tier 2,Electronics,1,35198.23,Easy Ship,2815.86,0,5,60,2880.86,518.55,32317.37,Credit Card,success,4,delivered,no,0,0,return_abuse,30742.79
AMZ-IN-403987,05-02-2024 22:12,CUST-003075,0,AMZ-SEL-01260,Reseller,Individual,Pune,Tier 1,Home & Kitchen,1,2615.88,Easy Ship,261.59,0,8,50,319.59,57.53,2296.29,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-403988,16-03-2024 20:42,CUST-000256,0,AMZ-SEL-01123,D2C Brand,Professional,Delhi,Tier 1,Beauty & Personal,2,1467.6,Easy Ship,176.11,0,12,130,318.11,57.26,1149.49,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-403989,15-01-2024 16:02,CUST-003093,0,AMZ-SEL-00915,Reseller,Professional,Kolkata,Tier 1,Home & Kitchen,1,3220.71,FBA,322.07,65,8,0,395.07,71.11,2825.64,Net Banking,success,2,delivered,no,0,0,ad_click_fraud,150.22
AMZ-IN-403990,04-09-2024 16:10,CUST-002872,1,AMZ-SEL-01883,Reseller,Individual,Gurgaon,Tier 1,Home & Kitchen,3,10252.38,FBA,1025.24,135,12,0,1172.24,211,9080.14,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-403991,13-10-2024 20:07,CUST-005117,0,AMZ-SEL-01974,Reseller,Professional,Vadodara,Tier 2,Home & Kitchen,1,5137.46,FBA,513.75,55,12,0,580.75,104.54,4556.71,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-403992,02-10-2024 13:47,CUST-002478,1,AMZ-SEL-00864,Reseller,Professional,Nagpur,Tier 2,Sports & Outdoors,1,5896.02,Self Ship,530.64,0,2,0,532.64,95.88,0,COD,failed,4,delivered,no,0,0,,0
AMZ-IN-403993,21-11-2024 13:46,CUST-005707,1,AMZ-SEL-01866,D2C Brand,Professional,Chandigarh,Tier 2,Home & Kitchen,1,2063.58,Self Ship,206.36,0,2,0,208.36,37.5,1855.22,UPI,success,10,returned,processed,2063.58,0,,0
AMZ-IN-403994,17-03-2024 15:46,CUST-001274,0,AMZ-SEL-00780,Reseller,Professional,Vadodara,Tier 2,Electronics,1,31631.03,Easy Ship,2530.48,0,2,60,2592.48,466.65,29038.55,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-403995,22-11-2024 20:18,CUST-002592,1,AMZ-SEL-00281,D2C Brand,Professional,Jaipur,Tier 2,Home & Kitchen,1,4078.91,FBA,407.89,45,5,0,457.89,82.42,3621.02,Debit Card,success,2,delivered,no,0,0,,0
AMZ-IN-403996,07-03-2024 12:19,CUST-000891,1,AMZ-SEL-01245,Distributor,Professional,Mumbai,Tier 1,Automotive,1,2437.36,FBA,243.74,55,12,0,310.74,55.93,2126.62,Debit Card,success,1,delivered,no,0,0,,0
AMZ-IN-403997,18-04-2024 11:53,CUST-005003,0,AMZ-SEL-01515,Brand/Manufacturer,Individual,Mumbai,Tier 1,Grocery & Food,1,1430.97,FBA,71.55,35,25,0,131.55,23.68,1299.42,UPI,success,12,delivered,no,0,0,fba_reimbursement_fraud,83.13
AMZ-IN-403998,09-08-2024 18:10,CUST-005027,0,AMZ-SEL-00394,Distributor,Professional,Pune,Tier 1,Home & Kitchen,1,2188.73,FBA,218.87,35,8,0,261.87,47.14,1926.86,UPI,success,3,delivered,processed,1580.08,0,,0
AMZ-IN-403999,05-06-2024 11:30,CUST-002857,0,AMZ-SEL-00006,Brand/Manufacturer,Individual,Lucknow,Tier 2,Toys & Baby,1,1359.24,Easy Ship,163.11,0,5,65,233.11,41.96,1126.13,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-404000,22-09-2024 20:24,CUST-005820,1,AMZ-SEL-01035,Brand/Manufacturer,Professional,Bhopal,Tier 3,Fashion & Apparel,1,662.35,FBA,99.35,45,5,0,149.35,26.88,513,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-404001,21-06-2024 03:50,CUST-001653,1,AMZ-SEL-01788,Reseller,Professional,Kolkata,Tier 1,Sports & Outdoors,1,3695.4,FBA,332.59,65,8,0,405.59,73.01,3289.81,Debit Card,success,1,returned,processed,3695.4,0,,0
AMZ-IN-404002,02-04-2024 18:37,CUST-002103,1,AMZ-SEL-01010,Reseller,Professional,Kochi,Tier 2,Fashion & Apparel,1,1487.07,Self Ship,223.06,0,8,0,231.06,41.59,1256.01,Debit Card,success,3,delivered,no,0,0,,0
AMZ-IN-404003,07-12-2024 15:51,CUST-000943,0,AMZ-SEL-00593,Brand/Manufacturer,Professional,Surat,Tier 2,Toys & Baby,2,3192.02,FBA,383.04,90,12,0,485.04,87.31,2706.98,UPI,success,7,rto,processed,3192.02,0,,0
AMZ-IN-404004,05-08-2024 05:50,CUST-003219,0,AMZ-SEL-01132,Reseller,Individual,Nagpur,Tier 2,Fashion & Apparel,1,3591.82,FBA,538.77,80,5,0,623.77,112.28,2968.05,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-404005,27-06-2024 14:31,CUST-001818,0,AMZ-SEL-00531,Distributor,Professional,Delhi,Tier 1,Books & Media,1,641.67,FBA,25.67,35,18,0,78.67,14.16,563,UPI,success,4,delivered,no,0,0,,0
AMZ-IN-404006,09-06-2024 18:40,CUST-005278,0,AMZ-SEL-01052,Reseller,Professional,Delhi,Tier 1,Electronics,2,16758.8,Self Ship,1340.7,0,5,0,1345.7,242.23,15413.1,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-404007,17-07-2024 13:03,CUST-002075,1,AMZ-SEL-00421,Distributor,Professional,Kolkata,Tier 1,Electronics,3,108046.56,FBA,8643.72,105,5,0,8753.72,1575.67,99292.84,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-404008,22-04-2024 11:22,CUST-001744,0,AMZ-SEL-00630,Reseller,Professional,Bhubaneswar,Tier 3,Books & Media,1,1955,Self Ship,78.2,0,5,0,83.2,14.98,1871.8,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-404009,06-03-2024 22:04,CUST-000983,0,AMZ-SEL-00192,D2C Brand,Individual,Jaipur,Tier 2,Beauty & Personal,1,383.77,Easy Ship,46.05,0,8,50,104.05,18.73,279.72,Credit Card,success,4,delayed,no,0,0,,0
AMZ-IN-404010,11-02-2024 16:05,CUST-004820,1,AMZ-SEL-00431,Brand/Manufacturer,Professional,Pune,Tier 1,Grocery & Food,1,1674.86,Easy Ship,83.74,0,2,60,145.74,26.23,1529.12,COD,success,3,delivered,no,0,0,,0
AMZ-IN-404011,27-09-2024 11:05,CUST-001984,1,AMZ-SEL-00267,Distributor,Professional,Bangalore,Tier 1,Electronics,1,10242.76,FBA,819.42,55,18,0,892.42,160.64,9350.34,Net Banking,success,1,delivered,no,0,0,,0
AMZ-IN-404012,18-11-2024 03:54,CUST-000211,1,AMZ-SEL-01792,Distributor,Professional,Nagpur,Tier 2,Automotive,2,1412.71,FBA,141.27,110,5,0,256.27,46.13,1156.44,Net Banking,success,2,delivered,no,0,0,,0
AMZ-IN-404013,06-11-2024 15:10,CUST-001841,1,AMZ-SEL-01997,D2C Brand,Professional,Pune,Tier 1,Fashion & Apparel,1,1212.54,Easy Ship,181.88,0,12,65,258.88,46.6,953.66,COD,success,4,delivered,no,0,0,,0
AMZ-IN-404014,11-04-2024 09:59,CUST-003409,1,AMZ-SEL-00850,Reseller,Professional,Hyderabad,Tier 1,Automotive,1,4239.57,FBA,423.96,55,18,0,496.96,89.45,3742.61,UPI,success,1,rto,processed,4239.57,0,,0
AMZ-IN-404015,24-06-2024 08:10,CUST-000901,1,AMZ-SEL-01214,Distributor,Professional,Delhi,Tier 1,Beauty & Personal,1,1936.93,FBA,232.43,45,5,0,282.43,50.84,1654.5,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-404016,21-04-2024 09:57,CUST-001934,0,AMZ-SEL-01625,Brand/Manufacturer,Professional,Gurgaon,Tier 1,Home & Kitchen,2,3933.76,FBA,393.38,110,25,0,528.38,95.11,3405.38,UPI,success,10,delivered,no,0,0,,0
AMZ-IN-404017,14-12-2024 18:24,CUST-002000,1,AMZ-SEL-01238,Reseller,Individual,Ahmedabad,Tier 2,Home & Kitchen,1,5330.8,FBA,533.08,35,8,0,576.08,103.69,4754.72,Debit Card,success,7,delivered,no,0,0,,0
AMZ-IN-404018,24-12-2024 13:47,CUST-000326,0,AMZ-SEL-00636,Reseller,Professional,Gurgaon,Tier 1,Fashion & Apparel,1,4433.64,Easy Ship,665.05,0,5,60,730.05,131.41,0,Credit Card,failed,7,delivered,no,0,0,,0
AMZ-IN-404019,02-04-2024 17:27,CUST-003891,1,AMZ-SEL-00909,Reseller,Professional,Jaipur,Tier 2,Fashion & Apparel,1,4999,Easy Ship,749.85,0,2,50,801.85,144.33,4197.15,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-404020,06-11-2024 19:42,CUST-003381,0,AMZ-SEL-00689,Distributor,Professional,Bangalore,Tier 1,Books & Media,1,665.4,FBA,26.62,45,5,0,76.62,13.79,588.78,UPI,success,7,delivered,no,0,0,,0
AMZ-IN-404021,20-12-2024 05:26,CUST-001790,1,AMZ-SEL-00424,Reseller,Professional,Delhi,Tier 1,Books & Media,1,628.02,Self Ship,25.12,0,2,0,27.12,4.88,0,COD,failed,3,delivered,no,0,0,,0
AMZ-IN-404022,11-03-2024 15:45,CUST-003188,1,AMZ-SEL-00597,Distributor,Professional,Indore,Tier 2,Beauty & Personal,2,1277.43,FBA,153.29,70,8,0,231.29,41.63,1046.14,Debit Card,success,4,delivered,no,0,0,,0
AMZ-IN-404023,04-09-2024 12:27,CUST-001381,1,AMZ-SEL-01699,D2C Brand,Individual,Delhi,Tier 1,Beauty & Personal,1,1447.88,Easy Ship,173.75,0,2,40,215.75,38.84,1232.13,Debit Card,success,5,delivered,no,0,0,,0
AMZ-IN-404024,19-03-2024 20:26,CUST-002378,0,AMZ-SEL-00080,Brand/Manufacturer,Individual,Mumbai,Tier 1,Books & Media,1,1110.88,FBA,44.44,45,25,0,114.44,20.6,996.44,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-404025,12-12-2024 20:36,CUST-005533,1,AMZ-SEL-01362,Brand/Manufacturer,Professional,Mumbai,Tier 1,Electronics,1,89999,FBA,7199.92,29,12,0,7240.92,1303.37,82758.08,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-404026,04-06-2024 18:52,CUST-003445,1,AMZ-SEL-01020,Brand/Manufacturer,Individual,Jaipur,Tier 2,Books & Media,1,938.92,FBA,37.56,65,5,0,107.56,19.36,831.36,UPI,success,10,returned,processed,938.92,1,,0
AMZ-IN-404027,20-08-2024 08:48,CUST-002486,0,AMZ-SEL-01272,D2C Brand,Professional,Mumbai,Tier 1,Home & Kitchen,1,4544.86,Self Ship,454.49,0,2,0,456.49,82.17,4088.37,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-404028,21-06-2024 18:17,CUST-001421,1,AMZ-SEL-01424,Brand/Manufacturer,Professional,Ahmedabad,Tier 2,Automotive,2,8042.5,FBA,804.25,90,12,0,906.25,163.12,7136.25,Credit Card,success,5,delivered,no,0,0,,0
AMZ-IN-404029,23-12-2024 11:53,CUST-003362,0,AMZ-SEL-00051,D2C Brand,Professional,Mumbai,Tier 1,Grocery & Food,1,587.02,Easy Ship,29.35,0,2,75,106.35,19.14,480.67,Debit Card,success,7,delivered,no,0,0,ad_click_fraud,497.29
AMZ-IN-404030,22-10-2024 19:45,CUST-000642,1,AMZ-SEL-01263,Reseller,Professional,Bangalore,Tier 1,Automotive,1,1573.58,FBA,157.36,55,12,0,224.36,40.38,1349.22,Credit Card,success,1,rto,processed,1573.58,0,fba_reimbursement_fraud,87.21
AMZ-IN-404031,25-11-2024 16:07,CUST-005725,1,AMZ-SEL-01670,Distributor,Professional,Kolkata,Tier 1,Fashion & Apparel,1,1554.79,Self Ship,233.22,0,2,0,235.22,42.34,1319.57,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-404032,18-01-2024 18:15,CUST-004181,1,AMZ-SEL-00169,Brand/Manufacturer,Professional,Jaipur,Tier 2,Fashion & Apparel,1,3992.65,FBA,598.9,45,12,0,655.9,118.06,3336.75,Net Banking,success,3,delivered,no,0,0,,0
AMZ-IN-404033,09-10-2024 15:00,CUST-000674,1,AMZ-SEL-00565,Reseller,Professional,Visakhapatnam,Tier 3,Home & Kitchen,2,2980.45,FBA,298.05,110,18,0,426.05,76.69,2554.4,UPI,success,5,delivered,no,0,0,fba_reimbursement_fraud,240.67
AMZ-IN-404034,03-09-2024 08:05,CUST-003622,0,AMZ-SEL-00191,Brand/Manufacturer,Professional,Patna,Tier 3,Home & Kitchen,2,7121.45,Self Ship,712.14,0,2,0,714.14,128.55,6407.31,Credit Card,success,10,delivered,no,0,0,,0
AMZ-IN-404035,20-10-2024 16:58,CUST-000438,0,AMZ-SEL-01832,Reseller,Individual,Delhi,Tier 1,Sports & Outdoors,3,16579.94,Self Ship,1492.19,0,2,0,1494.19,268.95,15085.75,Debit Card,success,4,returned,processed,16579.94,0,,0
AMZ-IN-404036,20-01-2024 10:56,CUST-003153,0,AMZ-SEL-01893,Distributor,Professional,Mumbai,Tier 1,Books & Media,1,374.46,FBA,14.98,45,5,0,64.98,11.7,309.48,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-404037,27-10-2024 11:53,CUST-003852,0,AMZ-SEL-01723,Reseller,Individual,Kolkata,Tier 1,Grocery & Food,1,2691.39,Easy Ship,134.57,0,2,50,186.57,33.58,2504.82,Credit Card,success,7,delivered,no,0,0,,0
AMZ-IN-404038,18-10-2024 23:43,CUST-003814,0,AMZ-SEL-01509,Reseller,Individual,Noida,Tier 1,Beauty & Personal,1,1641.23,Self Ship,196.95,0,8,0,204.95,36.89,1436.28,Net Banking,success,7,delivered,no,0,0,,0
AMZ-IN-404039,09-12-2024 18:01,CUST-000959,1,AMZ-SEL-00463,Distributor,Professional,Delhi,Tier 1,Beauty & Personal,1,990.44,FBA,118.85,65,18,0,201.85,36.33,788.59,Amazon Pay,success,3,delivered,no,0,0,,0
AMZ-IN-404040,11-09-2024 11:21,CUST-001997,0,AMZ-SEL-00794,Reseller,Professional,Hyderabad,Tier 1,Books & Media,1,340.68,FBA,13.63,45,18,0,76.63,13.79,264.05,UPI,success,4,delayed,no,0,0,,0
AMZ-IN-404041,28-05-2024 16:20,CUST-004500,1,AMZ-SEL-00279,Distributor,Professional,Chandigarh,Tier 2,Electronics,1,17615.95,Self Ship,1409.28,0,2,0,1411.28,254.03,16204.67,COD,success,12,delivered,no,0,0,,0
AMZ-IN-404042,27-02-2024 14:38,CUST-002021,1,AMZ-SEL-01920,Reseller,Individual,Coimbatore,Tier 2,Fashion & Apparel,1,1640.92,Easy Ship,246.14,0,8,40,294.14,52.95,1346.78,UPI,success,3,delivered,no,0,0,,0
AMZ-IN-404043,15-03-2024 13:33,CUST-005052,0,AMZ-SEL-00647,Reseller,Individual,Chennai,Tier 1,Home & Kitchen,2,14290.53,FBA,1429.05,70,8,0,1507.05,271.27,12783.48,UPI,success,5,delivered,no,0,0,,0
AMZ-IN-404044,14-04-2024 10:50,CUST-000873,1,AMZ-SEL-01864,Reseller,Professional,Mumbai,Tier 1,Electronics,2,95206.03,FBA,7616.48,90,18,0,7724.48,1390.41,87481.55,Amazon Pay,success,5,delivered,no,0,0,,0
AMZ-IN-404045,02-02-2024 12:13,CUST-005451,0,AMZ-SEL-00168,Brand/Manufacturer,Professional,Hyderabad,Tier 1,Home & Kitchen,1,3656.45,FBA,365.64,45,8,0,418.64,75.36,3237.81,Credit Card,success,3,delivered,no,0,0,,0
AMZ-IN-404046,10-10-2024 12:31,CUST-000908,1,AMZ-SEL-00717,Distributor,Professional,Noida,Tier 1,Toys & Baby,1,3305.63,Self Ship,396.68,0,2,0,398.68,71.76,2906.95,UPI,success,10,delayed,no,0,0,,0
AMZ-IN-404047,28-03-2024 16:44,CUST-000877,0,AMZ-SEL-00401,Brand/Manufacturer,Professional,Mumbai,Tier 1,Beauty & Personal,1,1187.55,FBA,142.51,45,25,0,212.51,38.25,0,Net Banking,failed,7,delivered,no,0,0,,0
AMZ-IN-404048,11-06-2024 09:03,CUST-005837,0,AMZ-SEL-00844,D2C Brand,Individual,Hyderabad,Tier 1,Beauty & Personal,1,1215,Easy Ship,145.8,0,12,60,217.8,39.2,997.2,Credit Card,success,10,delivered,processed,883.16,0,,0
AMZ-IN-404049,26-10-2024 17:48,CUST-001471,0,AMZ-SEL-01154,Distributor,Professional,Chennai,Tier 1,Fashion & Apparel,1,2580.42,FBA,387.06,80,12,0,479.06,86.23,2101.36,Amazon Pay,success,4,delivered,no,0,0,,0
AMZ-IN-404050,21-05-2024 11:27,CUST-005458,0,AMZ-SEL-00952,Distributor,Professional,Noida,Tier 1,Fashion & Apparel,1,1645.84,Easy Ship,246.88,0,2,65,313.88,56.5,1331.96,Credit Card,success,4,delivered,no,0,0,,0
AMZ-IN-404051,19-05-2024 17:35,CUST-001990,0,AMZ-SEL-00285,Reseller,Professional,Chennai,Tier 1,Home & Kitchen,1,3643.87,FBA,364.39,29,12,0,405.39,72.97,3238.48,Net Banking,success,10,delivered,no,0,0,,0
AMZ-IN-404052,16-07-2024 18:36,CUST-004170,1,AMZ-SEL-01810,Brand/Manufacturer,Professional,Indore,Tier 2,Books & Media,2,3343.8,Easy Ship,133.75,0,2,150,285.75,51.43,3058.05,Credit Card,success,5,returned,processed,3343.8,0,,0
